0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,id,label,name
4.267615,6.228635,10.332484,-1.6848072,-1.7208995,-1.0666187,-1.6973579,-1.4644431,-2.3138137,-1.5842978,-2.0488067,-1.8073022,-0.9207609,-1.9102361,-1.8126845,-1.2663957,-1.5261253,-0.947118,-2.2121615,-1.6133244,-1.2192687,-1.0434003,-1.3697189,-1.6271161,-1.1960446,-1.2990923,-2.2133732,-1.93224,-1.749684,-1.9218935,-0.51695573,-1.3193864,-1.0028627,-1.4059863,-1.4812099,-0.8908995,-2.1976712,-2.6576293,-1.5082958,-1.0861816,-2.0908933,-1.2858858,-0.84593123,-1.6924348,-2.5346904,-1.275177,-1.5134076,-1.5729364,-1.4588678,-1.482202,-1.072035,-0.52412736,-2.1922474,-0.2819852,-1.844599,-1.6530007,-1.1106896,-2.2512019,-1.8632311,-0.83341473,-2.6419027,-1.3479815,-1.7750214,-1.5776074,1707,2,e450c45e930e4199bb431c2b0055fe8a.JPG
3.8688636,7.4564233,9.271963,-1.8152417,-1.6875037,-1.608533,-1.3538278,-1.197436,-2.3888264,-1.6712203,-1.7512026,-1.5224046,-1.0004406,-1.8489461,-2.0588136,-1.5116385,-1.3376448,-1.1259873,-1.9762971,-1.3613389,-1.0069888,-1.2605295,-1.1366978,-1.7015399,-1.00539,-1.0860174,-1.9108276,-1.8967667,-1.8073598,-1.9138278,-0.39789268,-1.0888803,-1.2016517,-1.5577674,-1.1788929,-1.2532929,-2.2380946,-2.077617,-1.514095,-1.5236481,-2.004212,-1.6753726,-1.184944,-1.5654315,-2.2016258,-1.0182694,-1.0512273,-1.416059,-1.3106279,-1.3663555,-1.4338734,-0.6269374,-1.8560364,-0.41075966,-1.5699705,-1.569639,-1.2460775,-1.8377497,-1.6304469,-0.8824214,-2.1915069,-1.6773496,-1.4870769,-1.479194,2238,2,DSC_9712.JPG
10.0746155,1.5464166,4.029782,-1.9618725,-2.3401294,-1.0348209,-1.3001145,-1.0030552,-1.6429523,-2.1041508,-0.99957454,-1.1427034,-1.5412883,-1.2148361,-2.1518366,-2.6874032,-1.3777875,-0.8276053,-2.903507,-0.3863441,-1.462033,-1.4835012,-1.1002256,-0.05113279,-0.7585869,-1.4324282,-2.3419714,-1.3721032,-1.1821679,-0.1963184,-0.7222471,-1.6494473,-1.7032797,-1.146891,-1.4733315,-1.3480033,-1.9761678,-1.2507025,-0.90830183,-2.8804998,-1.4642109,-1.4571787,-1.2952023,-1.2761896,-2.7365808,-0.61582965,-0.5766374,-1.3783612,-1.8753906,-1.8244648,-1.3358297,-0.72925097,-0.91304576,-0.34840018,-2.4229016,-2.0128932,-1.1824536,-0.8594409,-1.6460717,-1.8037465,-1.3361038,-1.2566732,-2.0055656,-1.8034606,1720,0,38f5e82ab7437557bc24807419fcbea9.JPG
8.120885,4.075679,8.250903,-2.0075674,-2.1457348,-1.150499,-1.4406052,-1.0802351,-2.2069104,-2.1524127,-1.60528,-1.7885661,-1.1132278,-1.9195582,-2.3411703,-2.2382886,-1.5052485,-1.1774719,-2.9915493,-1.261556,-1.898071,-1.5524895,-1.2242762,-1.217251,-1.1132171,-1.4598309,-2.2656443,-1.8301768,-1.6528727,-1.5471654,-0.58317935,-1.7423625,-1.4380269,-1.4621245,-1.3540804,-0.9580122,-2.3542893,-1.8756015,-1.2012036,-2.019626,-1.7870678,-1.5181078,-1.4872237,-2.0211875,-2.9075842,-1.2378515,-1.0501969,-1.619551,-1.6532955,-1.9767215,-1.4095888,-0.5617926,-1.6830533,-0.49828514,-2.3133044,-1.7811967,-1.4236404,-1.8688693,-1.8518752,-1.1756243,-2.528498,-1.2348154,-1.9563286,-1.7059828,2240,0,DSC_0143.JPG
9.317018,2.3100183,5.136361,-1.6692787,-2.1207852,-1.0776407,-1.0462972,-0.6863616,-1.6389668,-2.2245493,-1.188589,-1.31581,-1.3446938,-1.3048481,-2.1588073,-2.391772,-1.2028785,-1.1684053,-2.8300107,-0.7356616,-1.4686682,-1.5631753,-1.1508579,-0.33586538,-1.1580117,-1.4772996,-2.0653367,-1.5310985,-0.9495206,-0.7353732,-0.47556216,-1.3861059,-1.3988014,-1.0200961,-1.4437784,-1.0446243,-2.230657,-1.2635827,-0.9915895,-2.2801416,-1.5397592,-1.3805542,-1.674685,-2.028003,-2.9877446,-0.89700055,-0.42930213,-1.0950128,-1.6762466,-2.0745747,-1.0626786,-0.39455,-1.0586033,-0.34037042,-1.9065593,-1.7669873,-1.2776954,-1.439021,-1.569088,-1.3508174,-2.0962102,-1.0855877,-1.8956536,-1.6292902,1767,0,fc60f3cf542b7842c1160463eb46e1eb.JPG
10.2133465,3.5446832,6.077829,-1.7828146,-2.6978312,-1.1890715,-1.495175,-1.2203078,-1.9844247,-2.5244927,-1.7422943,-1.7029977,-1.5107353,-1.3871267,-2.427609,-2.8921869,-1.5880947,-1.1251224,-2.9323895,-1.0630082,-1.6508439,-1.5572369,-1.3594304,-0.62901586,-0.9296995,-1.6017839,-2.4844522,-1.6250583,-1.4988815,-1.3002971,-0.37142575,-1.595532,-1.7102115,-1.0993133,-1.6795664,-1.1541195,-2.6158185,-1.6425333,-1.5282738,-2.4541695,-1.4319123,-1.6662165,-1.6781651,-1.9372398,-3.3916233,-0.79024917,-0.9048923,-1.4673564,-1.8178699,-2.0723288,-1.5620061,-0.4222397,-1.4955089,-0.7198009,-2.0439172,-2.1496742,-1.3024278,-1.8796303,-1.6800753,-1.4210323,-2.2948232,-1.140252,-1.8810779,-2.0847058,1731,0,7c0cda16b624d6022a57fb8970364444.JPG
8.480932,4.7625985,8.018887,-1.7857598,-2.6079688,-1.3208505,-1.728336,-1.4216852,-2.2984285,-2.4281201,-1.8394659,-1.6235387,-1.7311064,-1.448555,-2.4492,-2.5588365,-1.4259322,-1.161339,-2.7865257,-1.2211607,-1.615232,-1.3125272,-1.6636535,-0.8650071,-1.0516647,-1.9400054,-2.6048472,-1.5923924,-1.7453566,-1.7053461,-0.41742107,-1.5208883,-1.618042,-1.088743,-1.7232885,-1.0360322,-2.292157,-1.8409368,-1.6528676,-2.2919939,-1.7499475,-1.6723804,-1.7782615,-1.704582,-3.2170494,-1.3046098,-1.3861699,-1.6194029,-1.3226119,-1.8941586,-1.6853899,-0.3163945,-1.6530527,-0.86821663,-2.083911,-1.8549057,-1.2842951,-1.9196453,-1.8401855,-1.2531215,-1.9934291,-1.3774233,-1.9255275,-1.8479829,2247,0,DSCN1421.JPG
8.817461,3.6888397,8.699809,-2.0143337,-2.4307454,-0.7300036,-1.6941233,-1.3289957,-2.3565056,-2.089761,-1.6547041,-1.7841021,-1.2046908,-1.6360954,-2.3154771,-2.377812,-1.8127778,-0.91397816,-2.9752243,-1.4660859,-1.8124417,-1.43222,-1.3826811,-1.1153873,-1.2266624,-1.9378664,-2.7127562,-1.8299307,-1.9313715,-1.4153017,-0.7204175,-1.7391176,-1.4111193,-1.3920993,-1.5446446,-0.98132396,-2.3465579,-2.1254148,-1.4617593,-2.1238132,-1.8332961,-1.6483775,-1.2953941,-1.6039882,-3.1304526,-1.1831832,-1.1543959,-1.8065743,-1.7309268,-2.1466875,-1.3073851,-0.7040568,-1.6825609,-0.47009724,-2.5212703,-1.8273641,-1.3967894,-1.9639682,-2.2007332,-1.1023886,-2.6189923,-1.2270616,-2.0447044,-2.0212305,2340,0,DSC_6517.JPG
10.677062,0.47805107,2.4249063,-1.7651488,-2.2246404,-0.8785068,-1.0471691,-0.93592966,-1.2521117,-2.2938628,-1.0281618,-1.0816499,-1.7112175,-0.8706941,-2.347356,-3.042001,-0.8239254,-0.7916656,-2.7376034,-0.27143535,-1.2271874,-1.3194028,-1.2513089,0.36220548,-0.66737413,-1.359649,-2.1230586,-1.0441052,-0.5968858,-0.11637046,-0.33899468,-1.7673688,-1.6477678,-1.1994191,-1.4155656,-1.2613463,-1.867916,-0.93921804,-0.99402285,-2.7869668,-1.1264908,-1.3333049,-1.4374886,-1.8345307,-2.9076614,-0.26812136,-0.36825418,-1.1581342,-1.9384948,-2.0720544,-1.4253554,-0.23745039,-0.59104174,-0.506184,-1.9945661,-2.619784,-0.94810605,-0.68050367,-1.4769945,-2.0246665,-1.1241883,-0.944808,-1.861836,-1.7574273,1874,0,DSC_81192.JPG
8.784451,3.461869,7.271759,-1.8948566,-2.2280777,-0.96555036,-1.3426905,-0.6719194,-1.9712044,-2.1762717,-1.7029222,-1.466234,-1.1106992,-1.6197872,-2.129049,-2.2676144,-1.8937099,-1.2907335,-2.8752491,-1.2345276,-1.526627,-1.6746812,-1.3485091,-0.9020685,-1.3194462,-1.6053066,-2.4383934,-1.9544237,-1.3284403,-1.3098557,-0.615689,-1.4754249,-1.6375101,-1.4304496,-1.2713141,-0.9992617,-2.1649818,-1.6876959,-1.347779,-1.9415684,-1.9738145,-1.5839459,-1.2294829,-1.8402168,-3.2532024,-1.3658538,-1.1093591,-1.2652816,-1.6639936,-2.1280391,-1.1597761,-0.44889122,-1.5351704,-0.512212,-2.030239,-2.0630486,-1.1842196,-2.0304217,-1.9356956,-1.0348641,-2.599168,-1.4088125,-1.7662644,-1.7334982,1609,0,80b1f09d2095954f038f6150b697369d.JPG
9.870979,3.8675852,5.382055,-1.7001666,-2.637593,-1.2677293,-1.0291862,-0.9414492,-1.9212228,-2.1858387,-1.6024762,-1.3500041,-1.5031508,-1.5971498,-2.1463623,-2.8141577,-1.6106175,-1.3793851,-2.7639472,-1.0382246,-1.2517493,-1.6632924,-1.2308924,-0.4781895,-0.9940498,-1.7056535,-2.5324006,-1.9689168,-1.3609643,-0.91053456,-0.76054466,-1.441109,-1.6677417,-1.1025013,-1.1218154,-1.1236132,-2.207212,-1.3830876,-1.103495,-2.3502924,-1.8125757,-1.8086513,-1.5004925,-1.961521,-3.2821417,-0.9248976,-0.6550429,-1.1346382,-1.8148719,-2.202909,-1.4007273,-0.60207975,-1.2215109,-0.4358326,-1.95122,-2.1039803,-1.4704701,-1.5220699,-1.5920473,-1.248054,-2.3290977,-1.4978875,-1.8943111,-1.7103891,1629,0,5d284e411efcb9fa01f2d76217f0b09f.JPG
10.571698,0.5901634,4.4734235,-2.112359,-2.4441285,-0.812265,-1.5726563,-1.373494,-1.6553502,-2.1176355,-1.0566432,-1.2562468,-1.4152395,-1.083,-2.6753237,-2.8833866,-1.0173402,-0.77058095,-2.7989032,-0.29191506,-1.6180124,-1.4328681,-1.2167226,0.020949945,-0.8159699,-1.3637682,-2.6951234,-1.294697,-1.1311792,-0.17522725,-0.8020384,-2.1467628,-1.7779528,-1.4928977,-1.7257982,-1.3387483,-1.8755,-1.4789039,-1.1586487,-2.9693778,-1.2863777,-1.3453746,-1.1068325,-1.4231594,-3.0871239,-0.09468426,-0.80984956,-1.7809459,-2.084165,-2.0526369,-1.4003704,-0.54576015,-0.8852827,-0.47509104,-2.5697882,-2.5329425,-1.0729815,-0.9604971,-2.0044463,-2.3333282,-1.4297254,-0.83703846,-2.0039628,-2.0610156,2351,0,DSC_3473.JPG
8.869479,2.2244644,5.880467,-1.5942736,-2.1316352,-0.8887845,-1.0340867,-1.0712005,-1.8471113,-2.0661368,-1.3201864,-1.5991149,-1.1587365,-1.4821337,-1.9830819,-2.3060815,-1.2445166,-0.9832278,-2.6738205,-0.68521523,-1.5663892,-1.4861957,-1.0522932,-0.34348103,-1.0946709,-1.4101907,-2.3396423,-1.5026457,-1.1468829,-0.7088691,-0.66906506,-1.6209962,-1.2998958,-1.1129477,-1.4219986,-1.0336032,-2.1593263,-1.5956286,-1.0773654,-2.067265,-1.5776623,-1.4051331,-1.4297936,-1.8527777,-2.7409432,-0.91013783,-0.8682005,-1.4374865,-1.6164488,-1.94019,-1.0603746,-0.36333632,-1.2001756,-0.37028798,-2.0718606,-2.0154772,-1.1983902,-1.2944245,-1.7660478,-1.2571913,-1.9854629,-1.1283845,-1.8275928,-1.9203552,1624,0,733fbbddaca3f39f66b924158a84f0a4.JPG
10.200797,0.79621106,3.373415,-1.945993,-2.1731014,-0.9152264,-1.1601558,-0.83082724,-1.4307175,-2.0942373,-0.8874563,-1.0396907,-1.5395681,-0.93783844,-2.496674,-2.8885558,-1.0512024,-0.7551282,-2.733241,-0.42329228,-1.2899073,-1.2483834,-1.2493316,0.16281231,-0.5776764,-1.1941783,-2.228725,-1.1983165,-0.7903189,-0.114991166,-0.54966915,-1.7160767,-1.4652476,-1.2179104,-1.4093932,-1.2360831,-1.5946112,-1.1140513,-1.0571171,-2.6116147,-1.3553972,-1.4052998,-1.4794939,-1.7763518,-2.8180017,-0.1646786,-0.48043612,-1.3582859,-2.0580068,-2.036718,-1.4118996,-0.3964546,-0.9210343,-0.4341896,-2.1823382,-2.3046656,-0.8997589,-0.938978,-1.6746216,-1.886295,-1.4918206,-1.1010555,-1.8457453,-1.8688995,2332,0,DSC_6877.JPG
6.785313,5.3510456,9.043041,-1.604796,-1.8921345,-1.2495189,-1.5197521,-0.973084,-2.4867644,-1.9881972,-1.6713948,-1.8603984,-0.88300383,-2.1401086,-2.259974,-1.9791658,-1.538396,-1.0700191,-2.5601845,-1.3652165,-1.4343475,-1.3720886,-1.200154,-1.4834998,-1.1488167,-1.4477663,-2.384555,-1.8470726,-1.7427416,-1.9236288,-0.42484865,-1.5249984,-1.4004115,-1.6615473,-0.94446415,-1.0048108,-2.5178604,-1.7169144,-1.5058186,-1.6952001,-1.9820144,-1.5756081,-1.498747,-1.7168087,-2.8989072,-1.2309303,-0.99807155,-1.3888345,-1.4566613,-1.8239547,-1.4279246,-0.5032698,-1.6337698,-0.5616977,-1.7531046,-1.5544956,-1.0331211,-2.205259,-1.68048,-0.93382263,-2.690821,-1.4288836,-1.7372288,-1.8142612,1633,0,440caf7ed1178cae6f55c0385c595924.JPG
10.570587,3.6407418,5.453416,-1.4519507,-2.6059527,-1.2404613,-1.3388718,-0.95073414,-2.1292381,-2.5576093,-1.5123922,-1.4357461,-1.6718426,-1.4542625,-2.281559,-2.9806354,-1.720016,-1.1812565,-2.9674072,-0.9574692,-1.6937798,-1.7512385,-1.6030294,-0.6754246,-1.3403102,-1.8196685,-2.6257265,-2.1487815,-1.1925937,-1.1293157,-0.4637654,-1.6320552,-1.6925315,-1.3607117,-1.477607,-1.2585945,-2.5324697,-1.3794411,-1.2743385,-2.317259,-1.5732346,-1.6819522,-1.8150357,-1.9645934,-3.3528333,-0.85301375,-0.83886814,-1.3705788,-1.8624647,-2.1124716,-1.5162711,-0.5468256,-1.3275837,-0.53643876,-2.2090044,-2.0291371,-1.3961267,-2.0011945,-1.6719271,-1.2374249,-2.4731705,-1.2743071,-1.8714025,-1.8142643,1584,0,adea3cd26db33dbad396e3849c56a146.jpg
10.464051,2.9390142,4.0453386,-2.042616,-2.3683925,-1.3413581,-1.4863695,-1.1622167,-1.8101615,-2.3244438,-1.0723467,-1.2461367,-1.653563,-1.2775748,-2.050619,-3.075252,-1.6244377,-1.318864,-2.6750743,-0.6512105,-1.2832174,-1.8218408,-1.4091351,-0.29112265,-0.74022484,-1.4439821,-2.8947067,-1.2123349,-1.4726841,-0.58856875,-0.8685982,-1.7806948,-1.5319757,-0.9920656,-1.812912,-1.478592,-1.8521813,-1.4337151,-1.2707793,-2.772411,-1.4507494,-1.8461013,-1.2209125,-1.5175085,-2.7177784,-0.4204694,-0.6831307,-1.3943198,-1.830001,-2.064209,-1.4769015,-0.85603386,-0.9539423,-0.69501555,-2.6084683,-2.2227042,-1.1982367,-0.95968735,-1.6955152,-1.6603699,-1.6774688,-0.8793899,-1.9327052,-1.966374,1725,0,ced5b1d1c81346dfa214058737ec02e1.JPG
8.573041,3.821946,8.743623,-2.075755,-2.622997,-0.92462265,-1.6678048,-1.4932985,-2.278835,-1.9702923,-1.6153343,-1.7255123,-1.3672223,-1.7086794,-2.1873863,-2.3988347,-1.8391538,-0.94615364,-3.0061922,-1.4492122,-1.7033695,-1.2016873,-1.4611315,-1.04101,-1.1722994,-1.8885235,-2.5044765,-1.7307289,-1.8239636,-1.4501089,-0.6377925,-1.7581275,-1.6377662,-1.3137087,-1.3594204,-0.9496056,-2.2746332,-2.1362453,-1.3770406,-2.2179713,-1.9840287,-1.5902185,-0.97505105,-1.5759954,-3.1803908,-0.90740186,-1.5610268,-1.7414069,-1.7600671,-1.995288,-1.4509026,-0.60111827,-1.6917207,-0.5496325,-2.4551804,-2.0118995,-1.2413872,-2.1429286,-2.260068,-1.3086405,-2.2899199,-1.1757028,-2.1293507,-2.0664864,2354,0,DSC_2830.JPG
9.516085,4.4724584,6.296067,-1.7488782,-2.487098,-0.98701227,-1.3410245,-1.0843755,-1.871781,-2.1014743,-1.6660519,-1.6876643,-1.4501156,-1.8218311,-2.1202135,-2.616074,-1.7800606,-1.2942477,-2.7410986,-1.1838176,-1.7666057,-1.6528698,-1.4393349,-0.8515324,-0.90607744,-1.6303388,-2.5881233,-1.9131632,-1.6887174,-1.2988677,-0.40874845,-1.3579847,-1.4377688,-1.2602859,-1.5905854,-1.1122049,-2.3783548,-1.8429859,-1.5710659,-2.0935276,-1.8231322,-1.5027769,-1.4362743,-1.8755834,-3.212596,-1.1587706,-1.0221901,-1.3315475,-1.9811237,-2.2104502,-1.3616432,-0.47982508,-1.590039,-0.5107534,-1.9024711,-1.9600784,-1.1506475,-1.9628304,-1.7797501,-1.2835616,-2.471716,-1.143128,-2.0679064,-1.8530395,1728,0,c6cdc8915aa7d89a2442364690ccd7e2.JPG
10.442359,1.2558482,2.7652795,-1.8081913,-2.1843688,-1.1005906,-1.2171502,-0.8127042,-1.4022247,-2.397524,-0.9852883,-1.1003149,-1.8146998,-0.71982086,-2.3506868,-2.9891274,-0.8974614,-0.93705565,-2.6984568,-0.19775087,-1.2825863,-1.5837531,-1.1798149,0.25662625,-0.6424847,-1.115377,-2.1098185,-1.0310141,-0.8330819,-0.25878987,-0.38410863,-1.6262368,-1.5491812,-1.3183432,-1.3123561,-1.2908691,-1.8169864,-0.70329815,-1.2188532,-2.9418616,-1.0412014,-1.3378717,-1.5185481,-1.9217134,-2.9736078,-0.17573924,-0.48813438,-1.0790888,-1.9180082,-1.9032152,-1.6047922,-0.40078714,-0.69271994,-0.6971791,-1.9949452,-2.5064964,-0.99586767,-0.8680332,-1.4334198,-1.8840547,-1.3032581,-0.8558833,-1.863315,-1.681724,2257,0,Immagine 0212.jpg
9.019376,4.1860037,6.3188615,-1.4446833,-2.2607255,-1.4431852,-1.2472707,-1.0339991,-2.0606523,-2.4166272,-1.4454316,-1.588736,-1.4122927,-1.6035193,-2.3792176,-2.690162,-1.3655185,-1.2375382,-2.7428217,-0.8848309,-1.5658598,-1.6284025,-1.3837758,-0.936597,-0.9755437,-1.5467287,-2.3543801,-1.6756918,-1.426225,-1.5023946,-0.49532405,-1.5163388,-1.7236927,-1.1932645,-1.0853281,-1.0396446,-2.520035,-1.3101474,-0.9945318,-2.1239583,-1.4271463,-1.5228925,-1.5641736,-2.032359,-3.1475701,-0.9904711,-0.76272637,-1.0853975,-1.3060895,-2.1339083,-1.5635875,-0.37979364,-1.2753934,-0.7548292,-1.6841664,-1.9816891,-1.4227548,-2.0529037,-1.5244031,-1.2241359,-2.2159626,-1.3671497,-1.7934078,-1.8674302,2266,0,Immagine 180.jpg
7.6212993,4.300825,8.403524,-1.9205582,-2.0748057,-1.0023324,-1.3056066,-1.0646703,-2.2397096,-2.017728,-1.902033,-1.6730801,-1.2138288,-1.710934,-2.2654316,-2.0238028,-1.7993513,-0.96056724,-2.8443687,-1.2952844,-1.494535,-1.464996,-1.3141652,-0.96906173,-1.3204955,-1.5208361,-2.433769,-1.9776279,-1.6605089,-1.3117669,-0.50329995,-1.3678825,-1.5273134,-1.456085,-1.3272146,-1.0600682,-2.2833087,-1.9249718,-1.2630718,-1.7885638,-1.9713181,-1.5759349,-1.3219321,-1.7594125,-3.171435,-1.218424,-1.1325666,-1.6359466,-1.4917102,-2.0854335,-1.3295685,-0.63073003,-1.6402919,-0.30237925,-2.0624483,-1.680858,-1.421202,-1.900826,-1.8924332,-1.1415111,-2.3962286,-1.5007828,-1.8337705,-1.7776517,1603,0,6a5960c78102880d8acc069a2014fb0d.JPG
10.673583,0.9838733,5.743059,-1.7180834,-2.683244,-0.7673639,-1.0148427,-0.92008936,-1.8126754,-2.4728894,-1.228965,-1.3540243,-1.5538801,-1.3315554,-2.513023,-2.973168,-1.4468609,-0.8761439,-2.9274516,-0.89808035,-1.3638743,-1.2132891,-1.3102474,-0.16114461,-1.2698115,-1.9589046,-2.5139346,-1.5128704,-1.1991432,-0.66221315,-0.6400891,-1.7879277,-1.7192444,-1.2041882,-1.068312,-1.0212016,-2.1739914,-1.130266,-1.2780316,-2.6462653,-1.6545845,-1.4427041,-1.6109446,-1.6740897,-3.235416,-0.8298051,-0.7226866,-1.627861,-1.7062768,-2.4103525,-1.1827533,-0.31746638,-1.1464478,-0.4125946,-2.2895331,-2.3050861,-1.0124834,-1.432074,-1.747505,-1.5365998,-1.9105217,-1.2141024,-2.036306,-2.1546066,2045,0,DSC_4068.JPG
5.541457,7.457686,9.213526,-1.8537738,-2.0251527,-1.5156821,-1.683821,-1.4144267,-2.2731104,-2.0705094,-2.1989226,-1.9151678,-1.0183666,-2.033807,-2.0404954,-1.9160339,-1.7257017,-1.3230565,-2.4113216,-1.5141243,-1.4623504,-1.380429,-1.6574183,-1.3309658,-0.8368566,-1.3548691,-2.062931,-1.9002228,-1.8345275,-2.0717926,-0.2479941,-1.2689543,-1.5056905,-1.3238083,-1.3527195,-0.992518,-2.3819993,-2.2985852,-1.5484389,-1.4852124,-2.0087268,-1.6466624,-1.1459224,-2.0044842,-3.0027356,-1.3199074,-1.63933,-1.3133553,-1.3847389,-1.826805,-1.5566854,-0.31568167,-2.046052,-0.5598684,-1.6675591,-1.799808,-1.1828418,-2.064241,-1.8390929,-1.0499036,-2.4178927,-1.4158418,-1.8616993,-1.7120347,1627,0,69e6bddd5dc267708fbc2a72bc3704f4.JPG
10.115013,2.0389075,5.529776,-1.584382,-2.375755,-1.0048984,-0.8900994,-0.82565874,-1.8216696,-2.3632822,-1.357547,-1.3977778,-1.5489442,-1.3997583,-2.1782107,-2.9094424,-1.5445832,-1.217674,-2.7846003,-0.95261693,-1.5794849,-1.5397581,-1.0152494,-0.5069642,-1.2231889,-1.5780771,-2.3979447,-1.4577253,-1.2085984,-0.67681134,-0.53555435,-1.5864309,-1.61827,-1.2691175,-1.136687,-0.84535086,-2.413755,-0.9890371,-1.052241,-2.6242793,-1.6493963,-1.5282935,-1.5239697,-1.9897254,-3.1497312,-1.0254124,-0.5294874,-1.3838646,-1.7655072,-2.1928384,-1.5120426,-0.60816634,-1.0199457,-0.35363784,-2.1517591,-2.076041,-1.303499,-1.459666,-1.6201763,-1.3397266,-2.1370733,-1.3249109,-2.060273,-1.8794127,1726,0,bff8ffa44b18f47f419bc204e06f74bd.JPG
8.083745,5.484982,7.733709,-1.4400777,-2.1828043,-1.291214,-1.4151676,-1.0765847,-2.2869582,-2.1018553,-1.8431776,-1.8039446,-1.3905461,-2.036598,-2.369544,-2.066084,-1.5956644,-1.2125852,-2.5392447,-1.0422132,-1.6652788,-1.6017308,-1.5072613,-1.2657294,-1.1072798,-1.2621894,-2.4239187,-2.0458481,-1.589792,-1.5243348,-0.32876778,-1.3963711,-1.2812058,-1.4606534,-1.4082676,-1.1214213,-2.4078596,-1.764401,-1.2882298,-1.5343422,-1.8545389,-1.5561892,-1.8550173,-2.1193795,-3.1493354,-1.2463272,-1.1805079,-1.1826075,-1.6481537,-2.0705037,-1.3750727,-0.20980878,-1.641236,-0.6428882,-1.8304423,-1.7906779,-1.3123895,-2.2490952,-1.6861064,-0.86433494,-2.3756487,-1.3264406,-1.6681107,-1.8008218,1741,0,8bbd869cada25831ec94629aa0530a8a.jpg
10.6671715,2.0238285,4.166054,-2.135208,-2.4959981,-0.852514,-1.2989503,-1.1113659,-1.7993613,-2.2999818,-1.22839,-1.1918025,-1.7277862,-1.1384616,-2.3733397,-3.1577845,-1.282953,-0.93181175,-2.8771758,-0.49741265,-1.5358831,-1.4926093,-1.2777051,0.08533553,-0.75343555,-1.5470566,-2.5043602,-1.344605,-1.0037363,-0.31336227,-0.80210775,-1.6836516,-1.7742201,-1.0896779,-1.6718172,-1.4263033,-1.9182519,-1.5070242,-1.3146904,-2.8079743,-1.5167323,-1.5605116,-1.4737858,-1.6269214,-2.9400332,-0.6103712,-0.7039703,-1.4378256,-2.0455291,-2.039698,-1.3540381,-0.6174592,-0.9716967,-0.662998,-2.3902104,-2.2119784,-1.1658365,-0.97226644,-1.8834006,-1.9432101,-1.4583731,-0.9122699,-2.2460072,-1.7984723,1656,0,a232a3456f2fe4d12aa96e1c7e086ee6.JPG
10.286629,2.9802415,5.9719353,-1.7500498,-2.358907,-1.0115308,-1.0682662,-0.6361526,-1.9524089,-2.3354068,-1.5137475,-1.2397394,-1.4922844,-1.4844166,-2.2086194,-2.8112586,-1.800386,-1.1460668,-3.079233,-0.99416417,-1.5165029,-1.8976629,-1.3444183,-0.63428646,-1.1756338,-1.7678028,-2.6476223,-1.7165618,-1.2067522,-1.0684249,-0.54567456,-1.538584,-1.6161342,-1.4311094,-1.3912717,-1.2214121,-2.6482003,-1.4567108,-1.3488013,-2.2378168,-1.4608291,-1.6358799,-1.7984346,-2.0612774,-3.3453434,-0.8899806,-0.8090092,-1.290421,-1.7314819,-2.413118,-1.3546017,-0.64229256,-1.5145956,-0.52540815,-1.8962178,-2.1275337,-1.2798421,-1.9387537,-1.7567705,-1.2582446,-2.675863,-1.6925954,-1.7131073,-1.820943,2230,0,DSC_9074.JPG
6.803356,5.869987,7.5888515,-1.5592014,-2.2176037,-1.4369996,-1.3456519,-1.514052,-2.1766324,-2.3686326,-1.7685937,-1.9652214,-1.0595499,-1.698629,-2.1027186,-2.234703,-1.5371203,-1.3738675,-2.3946974,-1.4761001,-1.4358394,-1.4343274,-1.4559165,-1.1623616,-0.907768,-1.3630899,-2.0795681,-1.9806377,-1.4923929,-1.7225506,0.060514618,-1.3747302,-1.4068391,-1.1512506,-1.5369662,-0.74612826,-2.0017345,-2.1599772,-1.0349734,-1.7340481,-2.0843651,-1.3568155,-1.5776913,-2.1214652,-2.7524683,-1.5054804,-1.1078852,-1.3121958,-1.1760147,-1.7225218,-1.4298315,-0.26233116,-1.8041083,-0.2003074,-1.835353,-1.8559104,-1.4579631,-1.8232033,-1.4856253,-1.0646393,-2.2932525,-1.3746709,-1.6407548,-1.8653557,2248,0,DSCN1633.JPG
7.666255,4.3176136,9.236541,-1.4815322,-2.3764164,-1.1205577,-1.4997072,-0.97318166,-2.5086417,-2.2117145,-1.9473294,-1.9522929,-1.1159257,-1.7109777,-2.2963612,-2.1956236,-1.564982,-1.2516118,-2.8691876,-1.2845173,-1.6099895,-1.4635949,-1.5361139,-1.2809814,-1.3935528,-1.919874,-2.443446,-1.8096869,-1.950305,-1.969749,-0.3069775,-1.6184129,-1.6207824,-1.6346107,-1.5441666,-0.9278086,-2.5017965,-1.89665,-1.5776417,-1.9008715,-1.9454908,-1.6178929,-1.5910108,-1.7660358,-3.3792496,-1.423723,-1.1552634,-1.4933213,-1.3146172,-2.1556633,-1.2184834,-0.3613975,-1.6813127,-0.78591245,-1.8794987,-1.8185483,-1.2351196,-2.3390691,-1.758481,-0.8528693,-2.6168218,-1.2862651,-1.9200543,-1.7716538,2227,0,Immagine 017.jpg
